Count,,Secili Rota,,POTC,,Reliability,,Robot Reliability ->,Robot 1,Robot 2,Robot 3,,Robot Zaman ->,Robot 1,Robot 2,Robot 3,,Robot Mesafe ->,Robot 1,Robot 2,Robot 3,,Ortalama Zaman,,Ortalama Mesafe,,Rota Secilme Miktari ->,Rota Numarasi,Secilme Miktari
71,,590,,0.9526268537068429,,0.9656543569283792,,,0.9884135700079733,0.9884421067433592,0.9883977939550579,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,30
72,,657,,0.9519462996128911,,0.9651792800145943,,,0.9882443385788109,0.9882171992913248,0.988305578683725,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,34
73,,590,,0.9513160897215951,,0.964704436826337,,,0.9880751361246418,0.9881250008690644,0.9880807022969171,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,31
74,,657,,0.9506364720339535,,0.9642298272486206,,,0.9879059626405052,0.9879001655704457,0.9879885166095166,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,35
75,,590,,0.9500071292780168,,0.9637554511665147,,,0.987736818121441,0.987807996726712,0.9877637123661586,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,32
76,,657,,0.9493284467082383,,0.9632813084651451,,,0.9875677025624896,0.9875832335583613,0.9876715562531992,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,36
77,,312,,0.9487098765770334,,0.9628073990296947,,,0.9874755647368001,0.9874141442954221,0.9874468241301458,,,0.18402777777777776,0.33773148148148147,0.4488425925925925,,,0.795,1.459,1.9389999999999998,,00:19:24,,1.3976666666666666,,,312,8
78,,590,,0.9480233134052235,,0.9623337227454027,,,0.9873064939083999,0.9873220207963705,0.9872221431420337,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,33
79,,657,,0.9474071020673865,,0.961860279497565,,,0.9871374520274956,0.9870973682056727,0.9871300375562542,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,37
80,,590,,0.9467188836470749,,0.9613870691715333,,,0.9869684390891312,0.9870052742611114,0.986905428648905,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,34
81,,657,,0.9461035201833302,,0.9609140916527168,,,0.9867994550883512,0.9867806937420665,0.9868133526118689,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,38
82,,590,,0.9454162487150339,,0.9604413468265797,,,0.986630500020201,0.9866886293425141,0.9865888157621582,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,35
83,,657,,0.9448017319587529,,0.9599688345786435,,,0.986461573879727,0.986464120872,0.986496769264386,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,39
84,,312,,0.9441170247428492,,0.9594965547944856,,,0.9863695392533336,0.9862952232181654,0.9862723044491967,,,0.18402777777777776,0.33773148148148147,0.4488425925925925,,,0.795,1.459,1.9389999999999998,,00:19:24,,1.3976666666666666,,,312,9
85,,657,,0.9434664435888241,,0.9590245073597404,,,0.98620065779331,0.9860708042622203,0.9861802874812119,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,40
86,,590,,0.9428651398478219,,0.9585526921600973,,,0.9860318052483598,0.9859788060937457,0.9859558946774343,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,36
87,,657,,0.9421682838416648,,0.9580811090813031,,,0.9858629816135321,0.9857544591344999,0.985863907229763,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,41
88,,590,,0.941567807462693,,0.9576097580091602,,,0.9856941868838773,0.9856624904803077,0.9856395864142948,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,37
89,,657,,0.9408719102934107,,0.957138638829527,,,0.9855254210544462,0.9854382154946635,0.9855476284774669,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,42
90,,590,,0.940272260138063,,0.9566677514283188,,,0.9853566841202906,0.9853462763452854,0.9853233796272133,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,38
91,,657,,0.9395773204863473,,0.9561970956915068,,,0.9851879760764632,0.9851220733101532,0.9852314511917609,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,43
92,,590,,0.9389784954177839,,0.9557266715051176,,,0.9850192969180179,0.9850301636561235,0.9850072742836342,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,39
93,,657,,0.9382845119661422,,0.955256478755235,,,0.9848506466400088,0.9848060325484204,0.9849153753400931,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,44
94,,590,,0.9376865108490865,,0.9547865173279976,,,0.9846820252374909,0.9847141523802766,0.9846912703510136,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,40
95,,657,,0.936993482281838,,0.9543167871096011,,,0.9845134327055207,0.9844900931769272,0.9845994008899221,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,45
96,,590,,0.9363963039825776,,0.9538472879862968,,,0.9843448690391549,0.9843982424852098,0.9843753677968174,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,41
97,,312,,0.9357136934643061,,0.9533780198443915,,,0.98425303189652,0.9842296985411608,0.9841513856795986,,,0.18402777777777776,0.33773148148148147,0.4488425925925925,,,0.795,1.459,1.9389999999999998,,00:19:24,,1.3976666666666666,,,312,10
98,,657,,0.9350971023598654,,0.9529089825702488,,,0.9840845128147313,0.9840057495691318,0.9840595665885221,,,0.33773148148148147,0.4488425925925925,0.18402777777777776,,,1.4589999999999999,1.9389999999999998,0.795,,00:19:24,,1.3976666666666666,,,657,46
99,,590,,0.934440910392555,,0.9524401760502872,,,0.9839160225859712,0.9839139440655739,0.9838356563278589,,,0.33773148148148147,0.18402777777777776,0.4488425925925925,,,1.4589999999999999,0.795,1.939,,00:19:24,,1.3976666666666666,,,590,42
